file_name,pitch,pitch_hz,fft_distance,stft_distance,log_mel_spectrogram_distance_raw,log_mel_spectrogram_distance_normalized,log_mel_num_elements
bass_electronic_018-022-100.wav,22,29.13523509488062,31979.970703125,7000.1904296875,141.6253662109375,0.008781334710499597,16128
bass_electronic_018-023-025.wav,23,30.86770632850775,32024.658203125,7007.259765625,143.32354736328125,0.008886628680759005,16128
bass_electronic_018-023-075.wav,23,30.86770632850775,33808.14453125,6833.1337890625,135.15811157226562,0.008380339259193056,16128
bass_electronic_018-023-127.wav,23,30.86770632850775,33743.984375,6843.28076171875,137.50338745117188,0.008525755670335557,16128
bass_electronic_018-024-025.wav,24,32.70319566257483,33473.63671875,6817.30126953125,139.84152221679688,0.008670729304116869,16128
bass_electronic_018-024-100.wav,24,32.70319566257483,32921.97265625,6872.314453125,140.8296356201172,0.008731996256207663,16128
bass_electronic_018-026-025.wav,26,36.70809598967594,31033.8359375,6667.0869140625,131.7266387939453,0.008167574329981728,16128
bass_electronic_018-026-075.wav,26,36.70809598967594,31611.140625,6710.57470703125,133.0902099609375,0.008252121153331939,16128
bass_electronic_018-026-127.wav,26,36.70809598967594,31376.341796875,6783.3427734375,138.85142517089844,0.008609339358314635,16128
bass_electronic_018-027-075.wav,27,38.890872965260115,31501.865234375,6762.66015625,134.83778381347656,0.008360477667006235,16128
bass_electronic_018-029-025.wav,29,43.653528929125486,30750.2890625,6601.05615234375,130.8694305419922,0.008114424016740587,16128
bass_electronic_018-029-075.wav,29,43.653528929125486,31105.1796875,6622.10009765625,131.36878967285156,0.008145386264437721,16128
bass_electronic_018-030-050.wav,30,46.2493028389543,31541.291015625,6613.60400390625,135.25714111328125,0.008386479483710395,16128
bass_electronic_018-031-025.wav,31,48.999429497718666,35128.3984375,6491.38232421875,128.620361328125,0.007974972800602989,16128
bass_electronic_018-032-025.wav,32,51.91308719749314,35390.30078125,6424.7890625,126.34668731689453,0.007833995989390783,16128
bass_electronic_018-032-127.wav,32,51.91308719749314,34541.859375,6560.1845703125,129.37420654296875,0.008021714195372566,16128
bass_electronic_018-033-075.wav,33,55.0,34666.41796875,6609.18212890625,143.55992126464844,0.008901284800635444,16128
bass_electronic_018-035-075.wav,35,61.7354126570155,30512.583984375,6519.97412109375,131.53016662597656,0.008155392275916206,16128
bass_electronic_018-035-100.wav,35,61.7354126570155,30484.59765625,6573.00439453125,128.07394409179688,0.007941092763628279,16128
bass_electronic_018-035-127.wav,35,61.7354126570155,30447.576171875,6605.53125,132.68600463867188,0.008227058819362096,16128
bass_electronic_018-037-025.wav,37,69.29565774421802,31876.06640625,6504.7734375,127.10598754882812,0.007881075616866823,16128
bass_electronic_018-037-050.wav,37,69.29565774421802,31974.98046875,6606.93896484375,130.69544982910156,0.008103636522141714,16128
bass_electronic_018-037-100.wav,37,69.29565774421802,31131.12109375,6592.13916015625,132.17742919921875,0.008195525123959496,16128
bass_electronic_018-040-050.wav,40,82.4068892282175,31532.02734375,6661.76708984375,147.6187286376953,0.009152946964142815,16128
bass_electronic_018-040-100.wav,40,82.4068892282175,31481.337890625,6742.123046875,147.305419921875,0.009133520580473401,16128
bass_electronic_018-041-050.wav,41,87.30705785825097,32026.220703125,6776.2060546875,149.2416534423828,0.009253574742211236,16128
bass_electronic_018-043-075.wav,43,97.99885899543733,33106.6171875,6827.98193359375,141.07681274414062,0.00874732221875872,16128
bass_electronic_018-044-075.wav,44,103.82617439498628,32274.13671875,6902.171875,145.8189697265625,0.009041354769752138,16128
bass_electronic_018-045-075.wav,45,110.0,31452.19921875,6876.13037109375,146.9213409423828,0.00910970615962195,16128
bass_electronic_018-048-075.wav,48,130.8127826502993,32292.6015625,6967.79833984375,153.35829162597656,0.009508822645459856,16128
bass_electronic_018-049-050.wav,49,138.59131548843604,31846.05859375,6969.5087890625,159.1663360595703,0.00986894444813804,16128
bass_electronic_018-049-075.wav,49,138.59131548843604,31819.23046875,6962.33935546875,157.7163848876953,0.009779041721707299,16128
bass_electronic_018-050-025.wav,50,146.8323839587038,33150.390625,6796.8388671875,134.67279052734375,0.008350247428530739,16128
bass_electronic_018-050-075.wav,50,146.8323839587038,33015.08203125,6791.07958984375,134.62356567382812,0.008347195292276049,16128
bass_electronic_018-051-100.wav,51,155.56349186104046,32037.126953125,6831.9560546875,139.7642822265625,0.00866594011821444,16128
bass_electronic_018-052-075.wav,52,164.81377845643496,31352.04296875,6682.017578125,134.8246307373047,0.008359662124088832,16128
bass_electronic_018-053-075.wav,53,174.61411571650194,33861.3984375,6679.13427734375,125.70013427734375,0.007793907135251969,16128
bass_electronic_018-054-050.wav,54,184.9972113558172,30600.734375,6623.88232421875,133.92068481445312,0.00830361388978504,16128
bass_electronic_018-054-100.wav,54,184.9972113558172,30826.8125,6710.3017578125,136.96969604492188,0.008492664685325018,16128
bass_electronic_018-056-025.wav,56,207.65234878997256,31271.580078125,6712.3486328125,139.33358764648438,0.00863923534514412,16128
bass_electronic_018-057-100.wav,57,220.0,32836.21875,6774.57177734375,132.08509826660156,0.008189800239744641,16128
bass_electronic_018-058-100.wav,58,233.08188075904496,30939.07421875,6723.224609375,140.7916717529297,0.008729642345791771,16128
bass_electronic_018-059-025.wav,59,246.94165062806206,33187.78515625,6724.02392578125,135.22482299804688,0.008384475632319375,16128
bass_electronic_018-060-075.wav,60,261.6255653005986,31150.423828125,6716.2216796875,137.9030303955078,0.008550535118769086,16128
bass_electronic_018-061-050.wav,61,277.1826309768721,33032.3671875,6731.44677734375,141.9861602783203,0.00880370537439982,16128
bass_electronic_018-061-075.wav,61,277.1826309768721,33521.2890625,6753.595703125,143.19200134277344,0.008878472305479505,16128
bass_electronic_018-062-025.wav,62,293.6647679174076,32993.9921875,6719.79052734375,136.60902404785156,0.008470301590268575,16128
bass_electronic_018-062-075.wav,62,293.6647679174076,32298.8828125,6764.505859375,137.64263916015625,0.008534389828878736,16128
bass_electronic_018-063-050.wav,63,311.1269837220809,31036.759765625,6735.8291015625,133.47364807128906,0.008275895837753539,16128
bass_electronic_018-063-075.wav,63,311.1269837220809,31103.06640625,6783.76171875,135.06375122070312,0.008374488542950342,16128
bass_electronic_025-022-050.wav,22,29.13523509488062,32059.708984375,7017.966796875,141.93980407714844,0.008800831105973985,16128
bass_electronic_025-023-100.wav,23,30.86770632850775,33220.96875,7250.48486328125,151.59376525878906,0.009399415008605473,16128
bass_electronic_025-024-127.wav,24,32.70319566257483,33143.52734375,7204.81298828125,152.4730224609375,0.009453932444254557,16128
bass_electronic_025-025-025.wav,25,34.64782887210901,33381.91015625,7269.9326171875,151.77493286132812,0.009410648118881952,16128
bass_electronic_025-025-127.wav,25,34.64782887210901,33764.5703125,7327.32568359375,154.56283569335938,0.009583509157574365,16128
bass_electronic_025-027-127.wav,27,38.890872965260115,33892.04296875,7377.02783203125,165.5803985595703,0.010266641775767008,16128
bass_electronic_025-028-100.wav,28,41.20344461410875,34132.66015625,7400.6572265625,159.80014038085938,0.009908242831154475,16128
